--------------------2019-09-15 0:04:44----------------
--------------------2019-09-15 0:09:44----------------
3030 : 5
1014 : 14
1046 : 6
1000 : 6
3017 : 177
3013 : 305
3011 : 39
3014 : 504
1001 : 1
--------------------2019-09-15 17:04:56----------------
4004 : 1
4031 : 1
4416 : 2
1011 : 55
4017 : 3
1018 : 3
81 : 4
205 : 8
3018 : 17
3010 : 25
1010 : 41
4633 : 4
1006 : 25
3030 : 7
4629 : 1
1014 : 11
1009 : 1
4464 : 1
3017 : 155
3013 : 502
4634 : 8
3011 : 86
3014 : 110
1001 : 14
1060 : 1
--------------------2019-09-15 17:09:57----------------
4004 : 1
1011 : 14
4017 : 1
1018 : 1
81 : 1
205 : 10
3018 : 1
3010 : 18
1010 : 14
4633 : 2
1003 : 49
1006 : 24
4629 : 3
1000 : 1
3017 : 406
3013 : 321
4634 : 14
3011 : 56
3014 : 193
1001 : 11
--------------------2019-09-15 17:14:57----------------
4004 : 2
4031 : 1
4039 : 1
4012 : 2
4416 : 2
1011 : 10
1019 : 1
4415 : 1
4017 : 1
1018 : 1
81 : 3
205 : 15
3018 : 23
3010 : 13
1010 : 13
1003 : 74
1006 : 38
3030 : 3
4629 : 14
1046 : 6
4412 : 1
1000 : 18
4413 : 1
3017 : 367
3013 : 517
3011 : 136
3014 : 438
1001 : 17
1060 : 1
--------------------2019-09-15 17:19:57----------------
1011 : 23
81 : 1
205 : 16
3018 : 22
3010 : 23
1010 : 29
4633 : 4
1003 : 58
1006 : 49
3030 : 13
4629 : 12
1014 : 3
1000 : 9
3017 : 375
3013 : 523
4634 : 10
3011 : 116
3014 : 362
1001 : 30
--------------------2019-09-15 17:24:57----------------
4416 : 1
545 : 3
1011 : 3
1019 : 1
4414 : 1
4415 : 1
81 : 3
205 : 16
3018 : 59
3010 : 2
1010 : 3
1003 : 52
1006 : 18
3030 : 1
4629 : 5
4412 : 1
3024 : 94
1000 : 3
4464 : 1
4413 : 1
3017 : 410
3013 : 592
3011 : 72
3014 : 491
1001 : 10
82 : 1
3202 : 1
--------------------2019-09-15 17:29:57----------------
4416 : 2
1011 : 3
205 : 17
3018 : 61
3010 : 21
1010 : 4
4633 : 3
1003 : 50
1006 : 68
3019 : 33
4629 : 2
3024 : 148
3017 : 348
3013 : 559
3011 : 63
3014 : 419
1001 : 9
--------------------2019-09-15 17:34:57----------------
4416 : 3
81 : 1
205 : 9
3018 : 44
3010 : 28
1003 : 46
1006 : 78
3019 : 31
3024 : 143
4464 : 1
3017 : 225
3013 : 189
3011 : 60
3014 : 283
1001 : 71
--------------------2019-09-15 17:39:57----------------
4031 : 1
4416 : 1
1011 : 41
4418 : 1
4017 : 1
1018 : 1
81 : 3
205 : 10
3018 : 34
3010 : 15
1010 : 51
4633 : 8
1003 : 14
1006 : 72
3019 : 48
4629 : 4
1031 : 5
1014 : 7
3024 : 74
4464 : 1
3017 : 180
3013 : 326
4634 : 2
3011 : 62
3014 : 130
1001 : 95
82 : 6
3202 : 6
--------------------2019-09-15 17:44:57----------------
4004 : 1
4039 : 1
4416 : 1
1011 : 54
205 : 6
3018 : 18
3010 : 15
1010 : 99
4633 : 3
1003 : 22
1006 : 72
3019 : 16
3030 : 1
4629 : 7
3024 : 74
4464 : 2
3017 : 108
3013 : 436
3011 : 43
3014 : 71
