--------------------2019-07-23 0:02:12----------------
--------------------2019-07-23 0:07:12----------------
--------------------2019-07-23 0:12:12----------------
--------------------2019-07-23 0:17:12----------------
--------------------2019-07-23 0:22:12----------------
--------------------2019-07-23 0:27:12----------------
--------------------2019-07-23 0:32:12----------------
--------------------2019-07-23 0:37:12----------------
--------------------2019-07-23 0:42:12----------------
--------------------2019-07-23 0:47:12----------------
--------------------2019-07-23 0:52:12----------------
--------------------2019-07-23 7:02:17----------------
3013 : 33
205 : 4
3014 : 215
3011 : 36
3017 : 107
4464 : 1
--------------------2019-07-23 7:07:17----------------
3013 : 22
205 : 4
3014 : 222
1006 : 4
3011 : 27
3017 : 103
--------------------2019-07-23 7:12:17----------------
3013 : 22
205 : 3
3014 : 262
3011 : 19
1001 : 1
--------------------2019-07-23 7:17:17----------------
--------------------2019-07-23 7:22:17----------------
--------------------2019-07-23 7:27:17----------------
--------------------2019-07-23 7:32:17----------------
--------------------2019-07-23 7:37:17----------------
--------------------2019-07-23 7:42:17----------------
--------------------2019-07-23 7:47:17----------------
--------------------2019-07-23 7:52:18----------------
--------------------2019-07-23 7:57:18----------------
--------------------2019-07-23 8:02:18----------------
--------------------2019-07-23 8:07:18----------------
--------------------2019-07-23 8:12:18----------------
--------------------2019-07-23 8:17:18----------------
--------------------2019-07-23 8:22:18----------------
--------------------2019-07-23 8:27:18----------------
--------------------2019-07-23 8:32:18----------------
--------------------2019-07-23 8:37:18----------------
--------------------2019-07-23 8:42:18----------------
--------------------2019-07-23 8:47:18----------------
--------------------2019-07-23 8:52:18----------------
4017 : 1
1018 : 1
81 : 1
4031 : 1
--------------------2019-07-23 8:57:18----------------
1003 : 1
3017 : 4
1050 : 1
--------------------2019-07-23 9:02:18----------------
--------------------2019-07-23 9:07:18----------------
--------------------2019-07-23 9:12:18----------------
--------------------2019-07-23 9:17:18----------------
--------------------2019-07-23 9:22:18----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 12
1010 : 1
3017 : 1
1046 : 4
1011 : 2
1050 : 1
1115 : 3
--------------------2019-07-23 9:27:19----------------
3013 : 51
205 : 1
1006 : 11
1010 : 8
3010 : 5
3011 : 9
3030 : 3
1000 : 1
1001 : 7
3017 : 67
1046 : 2
1048 : 2
1011 : 13
1100 : 10
1104 : 1
1105 : 2
1014 : 10
1015 : 1
1108 : 3
--------------------2019-07-23 9:32:19----------------
3013 : 80
205 : 2
1006 : 11
1010 : 2
3010 : 7
3011 : 27
3030 : 2
1001 : 64
3017 : 73
1011 : 4
4633 : 1
4629 : 2
1108 : 3
--------------------2019-07-23 9:37:19----------------
81 : 1
3013 : 51
205 : 3
3014 : 133
1006 : 6
1010 : 3
3010 : 2
3011 : 20
3030 : 1
1000 : 5
1001 : 25
3017 : 71
1011 : 10
4633 : 1
--------------------2019-07-23 9:42:19----------------
3013 : 123
205 : 4
3014 : 145
1006 : 2
3011 : 45
1001 : 8
3017 : 74
--------------------2019-07-23 9:47:19----------------
3013 : 116
205 : 3
3014 : 153
1006 : 1
3011 : 18
3017 : 78
--------------------2019-07-23 9:52:19----------------
3013 : 76
205 : 4
3014 : 187
1006 : 1
3011 : 32
1001 : 4
3017 : 95
4464 : 1
--------------------2019-07-23 9:57:19----------------
3013 : 17
205 : 1
3014 : 11
1006 : 1
3017 : 6
--------------------2019-07-23 10:02:19----------------
3013 : 118
205 : 3
3014 : 110
1006 : 1
3011 : 54
3017 : 59
--------------------2019-07-23 10:07:19----------------
3013 : 119
205 : 3
3014 : 102
1006 : 1
3011 : 22
3017 : 51
--------------------2019/7/23 10:12:19----------------
3013 : 109
205 : 2
3014 : 65
1006 : 2
3011 : 15
3017 : 36
--------------------2019/7/23 10:17:19----------------
81 : 1
3013 : 166
205 : 3
3014 : 31
1006 : 13
1010 : 6
3010 : 1
3011 : 25
3030 : 1
1001 : 5
3017 : 43
1048 : 1
1011 : 19
4633 : 1
4629 : 2
1105 : 1
1108 : 1
--------------------2019/7/23 10:22:19----------------
4017 : 1
1018 : 1
81 : 1
3013 : 65
205 : 1
1006 : 3
1010 : 3
3010 : 12
3011 : 22
1009 : 1
3030 : 1
1001 : 8
3017 : 31
1011 : 10
1050 : 1
4633 : 1
1105 : 1
1108 : 1
--------------------2019/7/23 10:27:19----------------
3013 : 240
205 : 3
1010 : 2
3011 : 12
3030 : 2
3017 : 8
1011 : 2
4629 : 2
--------------------2019/7/23 10:32:19----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 81
1006 : 4
1010 : 5
3011 : 7
3017 : 8
1048 : 1
1011 : 2
4629 : 1
--------------------2019/7/23 10:37:19----------------
4004 : 1
4012 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 103
205 : 3
3014 : 35
1006 : 4
1010 : 10
3011 : 11
1003 : 1
3030 : 7
1001 : 1
3017 : 99
1046 : 6
1011 : 6
1110 : 1
1050 : 1
4633 : 2
1100 : 2
1104 : 1
1102 : 1
4629 : 1
1105 : 6
1108 : 3
--------------------2019/7/23 10:42:19----------------
81 : 1
3013 : 152
205 : 3
1006 : 5
1010 : 47
3010 : 2
3011 : 29
3030 : 9
1001 : 22
3017 : 109
1011 : 16
1105 : 4
1108 : 4
--------------------2019/7/23 10:47:19----------------
81 : 1
3013 : 61
205 : 2
1006 : 6
3010 : 1
3011 : 13
3030 : 6
1001 : 22
3017 : 107
4629 : 1
1105 : 4
1108 : 5
1060 : 8
--------------------2019/7/23 10:52:19----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 85
205 : 2
1006 : 3
1010 : 2
3010 : 3
3011 : 6
1009 : 1
3030 : 4
1001 : 11
3017 : 42
1011 : 3
1050 : 1
4633 : 1
4629 : 3
1108 : 1
--------------------2019/7/23 10:57:19----------------
81 : 1
3013 : 242
205 : 3
1006 : 11
1010 : 3
3010 : 3
3011 : 37
3030 : 8
1001 : 39
3017 : 7
1011 : 3
--------------------2019/7/23 11:02:20----------------
81 : 3
3013 : 189
205 : 2
1006 : 6
1010 : 5
3010 : 4
3011 : 43
1003 : 2
3030 : 2
1000 : 4
1001 : 70
3017 : 18
1011 : 14
4633 : 2
4629 : 7
1115 : 9
1031 : 2
--------------------2019/7/23 11:07:20----------------
3013 : 100
205 : 3
3014 : 5
1006 : 1
1010 : 1
3010 : 12
3011 : 26
3030 : 1
1001 : 18
3017 : 82
1011 : 1
1105 : 2
--------------------2019/7/23 11:12:20----------------
81 : 2
3013 : 32
205 : 1
1006 : 21
3010 : 8
3011 : 18
1000 : 3
1001 : 87
3017 : 98
4633 : 1
1105 : 2
1108 : 1
--------------------2019/7/23 11:17:20----------------
4017 : 1
1018 : 1
81 : 4
3013 : 88
205 : 2
1006 : 41
1010 : 11
3010 : 8
3011 : 38
1009 : 1
3030 : 1
1000 : 4
1001 : 33
3017 : 19
1011 : 24
1050 : 1
4633 : 1
4629 : 25
1105 : 1
1108 : 1
4634 : 3
--------------------2019/7/23 11:22:20----------------
3013 : 60
205 : 1
1006 : 16
3010 : 14
3011 : 27
1001 : 12
3017 : 60
4633 : 1
1105 : 2
1108 : 2
--------------------2019/7/23 11:27:20----------------
205 : 1
3017 : 6
--------------------2019/7/23 11:32:20----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 67
205 : 1
3014 : 53
1010 : 7
3011 : 11
3030 : 1
1001 : 15
3017 : 60
1011 : 6
1105 : 1
1108 : 1
--------------------2019/7/23 11:37:20----------------
81 : 2
3013 : 175
205 : 3
3014 : 54
1006 : 18
1010 : 6
3010 : 9
3011 : 24
1003 : 1
3030 : 2
1000 : 3
1001 : 6
3017 : 47
1011 : 12
4633 : 1
1105 : 1
1108 : 1
--------------------2019/7/23 11:42:20----------------
3013 : 142
205 : 2
1006 : 8
1010 : 2
3010 : 9
3011 : 32
3030 : 1
1001 : 5
3017 : 55
1046 : 1
1048 : 1
1011 : 4
4633 : 1
4629 : 6
1105 : 2
1108 : 2
--------------------2019/7/23 11:47:20----------------
81 : 1
3013 : 123
205 : 3
3014 : 1
1006 : 3
3010 : 7
3011 : 9
1001 : 5
3017 : 93
4464 : 1
1105 : 5
1108 : 3
--------------------2019/7/23 11:52:20----------------
81 : 4
3013 : 118
205 : 2
1006 : 11
1010 : 4
3010 : 14
3011 : 28
3030 : 5
1000 : 6
1001 : 23
3017 : 40
1011 : 9
4633 : 1
1100 : 11
1104 : 1
1105 : 1
1014 : 10
1015 : 1
1108 : 1
4634 : 1
--------------------2019/7/23 11:57:20----------------
4017 : 1
1018 : 1
81 : 1
3013 : 105
205 : 2
3014 : 60
1006 : 7
1010 : 1
3010 : 5
3011 : 17
1009 : 1
1001 : 7
3017 : 38
1011 : 3
4633 : 2
--------------------2019/7/23 12:02:20----------------
3017 : 5
1050 : 1
--------------------2019/7/23 12:07:20----------------
4004 : 1
4017 : 2
1018 : 2
81 : 2
3013 : 34
3014 : 2
1010 : 10
3011 : 1
1009 : 1
4013 : 1
3017 : 8
1011 : 4
82 : 2
3202 : 2
4014 : 1
4015 : 1
--------------------2019/7/23 12:12:20----------------
3017 : 5
--------------------2019/7/23 12:17:20----------------
3013 : 32
205 : 1
