--------------------2019-07-26 0:03:03----------------
--------------------2019-07-26 0:08:03----------------
--------------------2019-07-26 0:13:03----------------
--------------------2019-07-26 0:18:03----------------
--------------------2019-07-26 0:23:03----------------
--------------------2019-07-26 0:28:03----------------
--------------------2019-07-26 0:33:03----------------
--------------------2019-07-26 0:38:03----------------
--------------------2019-07-26 0:43:03----------------
3014 : 243
3011 : 7
1003 : 1
1100 : 1
1102 : 1
--------------------2019/7/26 11:58:11----------------
--------------------2019/7/26 12:03:11----------------
--------------------2019/7/26 12:08:11----------------
--------------------2019/7/26 12:13:11----------------
--------------------2019/7/26 12:18:11----------------
--------------------2019/7/26 12:23:12----------------
--------------------2019/7/26 12:28:12----------------
--------------------2019/7/26 12:33:12----------------
--------------------2019/7/26 12:38:12----------------
--------------------2019/7/26 12:43:12----------------
--------------------2019/7/26 12:48:12----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 24
1010 : 5
3011 : 1
3017 : 3
1011 : 20
1050 : 1
--------------------2019/7/26 12:53:12----------------
3013 : 12
205 : 1
1006 : 1
1010 : 7
3010 : 4
3011 : 11
3017 : 25
1011 : 17
1115 : 1
--------------------2019/7/26 12:58:12----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 72
205 : 1
3014 : 19
1006 : 4
1010 : 8
